lon,lat,name,fix,mov,obs_ve,obs_vn,obs_ee,obs_en,pred_ve,pred_vn,cen,resid_e,resid_n
95.655,22.085,28013,1111,102,-1.8621636629104614,15.671896934509277,9.304434657096863,3.4921082854270935,8.361,18.964,0.0,-10.223,-3.292
95.225,23.235,34605,1111,102,0.9412400126457214,18.64629364013672,16.314032077789307,3.9797133207321167,10.148,21.514,0.0,-9.207,-2.868
94.875,19.475,34855,1111,102,1.6866050958633423,21.280366897583008,10.379629135131836,3.9027726650238037,5.318,25.281,0.0,-3.631,-4.001
94.235,20.675,36773,1111,102,12.230864524841309,25.651382446289062,14.378999471664429,4.010484516620636,3.012,22.397,0.0,9.219,3.254
95.415,23.105,48025,1111,102,3.263430118560791,17.573345184326172,17.133376598358154,4.163803458213806,9.829,20.775,0.0,-6.565,-3.201
94.685,23.065,50615,1111,102,-2.348329544067383,20.431949615478516,20.801405906677246,2.7525734901428223,13.282,24.828,0.0,-15.63,-4.397
95.475,24.255,52233,1111,102,-16.978166580200195,17.943668365478516,18.475123643875122,4.20778214931488,9.834,19.991,0.0,-26.813,-2.047
95.205,23.695,54492,1111,102,-0.9667527079582214,19.319114685058594,15.494197607040405,3.9989349246025085,9.941,20.787,0.0,-10.908,-1.468
96.165,19.325,56030,1111,102,-3.456777811050415,6.957937240600586,10.97460150718689,4.864340126514435,1.387,18.93,0.0,-4.843,-11.972
95.795,21.265,56222,1111,102,-0.24353009462356567,13.688118934631348,11.449569463729858,3.0870580673217773,6.345,17.811,0.0,-6.589,-4.123
95.615,24.665,56309,1111,102,3.690648078918457,16.462116241455078,18.55556845664978,4.659528434276581,9.481,19.602,0.0,-5.791,-3.14
95.345,19.925,56416,1111,102,1.973352074623108,18.23163414001465,9.76015329360962,3.3916297554969788,5.237,20.822,0.0,-3.264,-2.591
95.665,19.705,56791,1111,102,2.815196990966797,14.25414752960205,10.05918025970459,4.059573709964752,3.448,18.793,0.0,-0.632,-4.538
94.835,22.555,57439,1111,102,-4.9846415519714355,21.0200138092041,13.634636402130127,3.547925651073456,13.921,22.316,0.0,-18.905,-1.296
95.745,23.395,57817,1111,102,-5.312465667724609,15.550982475280762,20.440268516540527,3.9932143688201904,9.151,18.907,0.0,-14.464,-3.356
95.815,21.245,57927,1111,102,-3.353564739227295,13.4224853515625,11.162382364273071,3.100396990776062,6.289,17.6,0.0,-9.643,-4.177
95.345,23.275,58182,1111,102,-0.4842667579650879,18.13423728942871,15.212891101837158,4.086103439331055,9.845,21.005,0.0,-10.33,-2.871
94.975,20.995,61377,1111,102,3.015517234802246,20.97140884399414,10.606863498687744,3.0759361386299133,6.225,21.133,0.0,-3.209,-0.161
94.845,20.345,62242,1111,102,-5.472477912902832,21.740711212158203,11.784428358078003,2.3668327927589417,2.834,23.562,0.0,-8.306,-1.821
95.005,22.025,66541,1111,102,1.5653870105743408,20.961515426635742,11.531524658203125,3.5755759477615356,10.678,20.687,0.0,-9.113,0.275
95.155,22.115,67424,1111,102,0.5795880556106567,20.036447525024414,12.148492336273193,3.45847487449646,10.199,20.529,0.0,-9.619,-0.493
94.385,21.115,67753,1111,102,-2.4271738529205322,24.17691993713379,10.338586568832397,4.417257308959961,9.334,22.183,0.0,-11.761,1.994
96.465,17.275,68103,1111,102,2.647296905517578,4.671628952026367,10.894662141799927,2.6939427852630615,4.589,21.279,0.0,-1.941,-16.608
95.815,20.325,70729,1111,102,1.4498041868209839,14.967092514038086,10.142087936401367,2.4377869069576263,4.29,18.953,0.0,-2.84,-3.986
